id,commercial,address,building_type,rooms_count,residents_count,cons_jan,cons_feb,cons_may,cons_apr,cons_mar,cons_jun,cons_jul,cons_aug,cons_sep,cons_oct,cons_nov,cons_dec,area
2367,1,"Краснодарский край, пгт. Сириус, ул Староохотничья, д. 3 ",Частный,1,1,825,928,1071,1170,958,775,874,1073,1220,766,970,583,23.30
2368,1,"Краснодарский край, р-н Выселковский, ст-ца Выселки, ул Свободы, д. 44 ",Прочий,,,1400,1397,858,1700,1495,3000,2600,2700,1000,225,3884,1483,140.00
2369,0,"Краснодарский край, г Сочи, р-н Адлерский, ул Изумрудная, д. 0 ",Частный,1,1,15465,12171,10819,6768,6386,6560,7957,8917,7760,10508,10007,6749,600.00
2370,1,"Краснодарский край, тер. ДНТ Магистраль, ул 9-я Тихая, д. 90 ",Прочий,1,,1723,1725,1258,1258,1258,1262,2383,2384,1192,1443,1491,1491,
2371,1,"Краснодарский край, р-н Тимашевский, х Дербентский, ул Дербентская, д. 18 ",Прочий,,,2920,2920,3000,2444,3800,2604,1200,2600,2600,2600,2640,2920,
2372,0,"Краснодарский край, р-н Павловский, ст-ца Незамаевская, ул Кавказская, д. 12 А",Частный,3,,9527,9221,8569,7508,6420,5199,5052,5496,3350,5995,7712,7477,88.90
2373,0,"Краснодарский край, р-н Красноармейский, п Водный, ул Мира, д. 2 ",Прочий,,,2745,2480,2188,131,2156,2232,3571,3063,2890,3275,3172,1638,1500.00
2374,0,"Краснодарский край, р-н Мостовский, с Соленое, пер Дальний, д. 3 ",Частный,1,,3982,2130,,4023,2067,1395,,,,11942,4356,,
2375,1,"Краснодарский край, р-н Тимашевский, х Ленинский, ул Центральная, д. 53 а",Прочий,,,4001,2481,1939,3522,3576,4110,5369,6081,4914,3605,2926,1993,
2376,0,"Краснодарский край, г Армавир, снт Ротор, ул Ореховая, д. 34 ",Частный,3,1,2867,3052,2058,953,2382,100,948,408,368,1400,2673,436,137.00
2377,0,"Краснодарский край, р-н Калининский, х Пригибский, ул Затонная, д. 43 ",Частный,1,,2538,1810,2296,1858,2029,1961,2428,2060,2123,1392,1448,1696,
2378,0,"Краснодарский край, г Сочи, с Верхневеселое, снт Золотой гребешок бригада №7, д. 110 бригада 7",Частный,3,1,951,405,650,451,440,4325,164,1115,985,1825,620,553,513.00
2379,0,"Краснодарский край, ст-ца Динская, ул И.Франко, д. 38 ",Частный,1,1,2000,1700,1700,1700,2500,2500,2500,2500,2300,1500,2000,2500,
2380,0,"Краснодарский край, п Южный, ул Атаманская, д. 98 ",Частный,4,1,1908,1850,8400,1400,,1143,836,1284,1745,4362,1,615,109.90
2381,0,"Краснодарский край, р-н Славянский, п Вишневый, ул Садовая, д. 28 ",Прочий,,,1124,1349,809,1856,951,485,2185,1938,2273,1948,826,1247,
2382,1,"Краснодарский край, р-н Апшеронский, п Мезмай, ул Школьная, д. 23 1",Прочий,,,637,431,567,433,524,605,100,,,188,1110,,
2383,0,"Краснодарский край, р-н Крыловский, ст-ца Крыловская, ул Крайняя, д. 1 Б",Частный,3,3,998,1126,1094,980,1340,5100,5200,9321,,4003,2028,1750,195.50
2384,1,"Краснодарский край, пгт. Сириус, ул Хуторская, д. 40 ",Частный,1,1,1257,1215,1007,979,1021,,4911,1471,1471,655,547,451,108.50
2385,1,"Краснодарский край, г Сочи, пгт Красная Поляна, ул Заповедная, д. 0 ",Частный,1,1,5983,4952,3415,2652,2430,2665,2638,2988,3121,3121,3392,3121,326.70
2386,1,"Республика Адыгея, р-н Майкопский, ст-ца Даховская, ул Гагарина, д. 58 А",Частный,1,1,294,5848,1908,404,564,197,224,221,290,500,783,372,
2387,0,"Краснодарский край, р-н Туапсинский, с Лермонтово, ул Тенгинская, д. 8 ",Частный,1,,101,101,114,95,93,121,898,958,251,63,29,34,167.10
2388,1,"Краснодарский край, р-н Туапсинский, пгт Новомихайловский, ул Морская, д. 22 а",Частный,1,1,547,542,455,479,508,628,1558,1714,1051,441,466,417,315.90
2389,1,"Краснодарский край, г Новороссийск, ст-ца Раевская, ул Маяковского, д. 4 ",Частный,4,1,4916,4667,4971,5786,5481,6917,12676,4846,5303,15359,5182,6032,178.20
2390,0,"Краснодарский край, р-н Отрадненский, ст-ца Подгорная, ул Сенная, д. 14 ",Частный,2,1,6122,3670,3900,2733,4000,1349,10,4142,541,12,3445,1271,29.50
2391,0,"Республика Адыгея, г Майкоп, п Западный, ул Покровская, д. 40 а",Частный,1,1,853,767,702,774,721,881,1134,610,678,501,846,392,
2392,1,"Республика Адыгея, р-н Майкопский, п Каменномостский, ул Белая, д. 3 ",Частный,1,2,4723,3819,5020,2898,4074,2074,1649,2929,1640,3568,5273,3227,
2393,1,"Краснодарский край, ст-ца Елизаветинская, ул Центральная, д. 59 ",Частный,2,,1792,945,832,445,96,124,156,173,111,262,288,330,35.10
2394,0,"Краснодарский край, р-н Ейский, с Александровка, ул Радио, д. 6 ",Прочий,,,1080,782,686,390,712,166,237,210,201,288,553,124,
2395,0,"Краснодарский край, р-н Кореновский, х. Малеванный, ул Солнечная, д. 133 а",Частный,2,2,332,,305,5028,2239,1469,1469,1518,800,,2134,1265,59.30
2396,1,"Краснодарский край, р-н Тимашевский, п Советский, тер. Красносельская АФ ЗАО, д. 13 контур84",Прочий,1,,10380,9360,8880,9480,10140,11040,10320,21300,13260,10620,11220,9600,
2397,0,"Краснодарский край, г Сочи, с Орел-Изумруд, ул Холмская, д. 0 ",Частный,1,1,6543,11426,7488,3258,3171,8536,,9405,,,5641,4527,1684.00
2398,0,"Республика Адыгея, г Майкоп, ст-ца Ханская, ул Полевая, д. 60 А",Частный,1,1,1295,1169,1295,1253,1295,1383,,1202,1163,1163,1582,1202,
2399,0,"Краснодарский край, р-н Кореновский, х. Верхний, пер Мирный, д. 5 А",Частный,3,1,5222,9978,5074,7826,7690,4944,5928,5928,7072,7000,7451,8549,
2400,1,"Краснодарский край, р-н Туапсинский, пгт Новомихайловский, ул Морская, д. 22 а",Частный,1,,14,15,14,28,62,944,3234,4363,1802,31,19,43,385.90
2401,1,"Краснодарский край, пгт. Сириус, ул Хуторская, д. 79 ",Частный,1,1,1000,4626,2222,2439,2472,2732,3659,4576,3300,1787,1246,2442,531.00
2402,0,"Краснодарский край, р-н Анапский, х Красный, ул Кооперативная, д. 23 ",Прочий,,,521,457,474,358,457,208,527,344,158,285,353,430,
2403,0,"Краснодарский край, р-н Кореновский, ст. Платнировская, ул Советская, д. 159 ",Частный,3,4,235,184,204,198,193,192,360,364,250,192,218,152,
2404,1,"Краснодарский край, р-н Тимашевский, х Ленинский, ул Центральная, д. 194 а",Прочий,,,160,29920,27680,43040,160,240,,,,,,,
2405,1,"Краснодарский край, г Сочи, пгт Красная Поляна, ул Трудовой Славы, д. 10 , кв. 1 ПОМ.1",Многоквартирный,1,1,7419,6690,4947,5145,1912,1660,1660,2247,2038,2678,4952,2055,208.60
2406,0,"Краснодарский край, р-н Тимашевский, г Тимашевск, ул Солнечная, д. 1 а",Частный,5,3,2156,2231,1899,2332,2019,1,5644,3068,2470,1339,1220,1548,369.30
2407,0,"Республика Адыгея, р-н Тахтамукайский, п Перекатный, п Перекатный, д. 110 2 Участок",Частный,1,1,8520,7260,6570,7920,8070,9600,10200,11160,10680,7470,8520,8130,60.00
2408,1,"Краснодарский край, р-н Центральный, г Сочи, ул Пластунская, д. 82 а",Частный,,1,47840,43600,33440,35280,21760,26400,28480,36880,28640,27920,32720,21440,2552.90
2409,1,"Краснодарский край, р-н Туапсинский, пгт Новомихайловский, ул Садовая, д. 13 ",Частный,1,,2447,1853,1641,639,2466,2455,5111,4205,2961,1676,1078,2085,
2410,0,"Краснодарский край, г Сочи, с Верхневеселое, ул Блинова, д. 0 ",Частный,1,1,11963,9386,8761,4568,4587,3649,4090,4670,3638,5180,4256,3690,1344.00
2411,0,"Краснодарский край, г Сочи, п Дагомыс, ул Российская, д. 3 ",Частный,7,5,5944,3882,2933,3271,3911,6614,7323,10491,7389,4873,3145,5749,716.50
2412,1,"Краснодарский край, р-н Кущевский, с Красное, пер Советов, д. 6 А",Частный,1,1,406,407,2494,497,523,2240,3414,3296,2193,2211,2927,1531,154.90
2413,0,"Краснодарский край, р-н Белоглинский, с Белая Глина, ул Выгонная, д. 2 б",Частный,1,,2675,2030,1680,1415,630,560,820,1020,510,1080,1445,734,108.00
2414,1,"Краснодарский край, г Сочи, р-н Адлерский, ул Орбитовская, д. 3 участок хоз. стр.",Частный,1,1,2690,1969,1664,1517,1954,2340,3637,3853,3825,1397,1411,2262,50.00
2415,0,"Краснодарский край, р-н Калининский, х Пригибский, д. 0 ",Частный,1,1,7,,,,1,604,998,944,712,,,212,
2416,0,"Краснодарский край, р-н Туапсинский, с Лермонтово, ул Ленина, д. 26 а",Прочий,,,3301,2947,3846,3421,4136,2596,2490,2095,1082,6065,3937,772,1054.00
2417,0,"Краснодарский край, г Новороссийск, ст-ца Раевская, пер Славный, д. 2 ",Частный,1,,1220,1165,1153,1066,1113,1892,2344,1764,1421,1061,1313,887,
2418,1,"Краснодарский край, р-н Кущевский, ст-ца Кисляковская, ул 2-я Заречная, д. 3 Б",Частный,3,1,2021,1542,1319,1508,1789,2230,4854,4380,3531,1496,1854,786,631.30
2419,0,"Краснодарский край, р-н Калининский, х Пригибский, ул Восточная, д. 35 ",Частный,3,1,2241,2143,1877,2075,2007,1428,4914,2268,1893,1576,1507,1676,
2420,0,"Краснодарский край, р-н Выселковский, ст-ца Выселки, пер Летний, д. 5 ",Частный,3,1,3251,326,263,282,1035,492,508,3667,2149,233,919,203,75.50
2421,0,"Краснодарский край, г Сочи, ПОС. ЛАЗАРЕВСКОЕ, ул Калараша, д. 167 4",Частный,,,558,786,536,599,338,6523,2683,1354,1480,676,421,1354,368.50
2422,1,"Республика Адыгея, г Майкоп, ул Пролетарская, д. 359 ",Частный,1,,4080,2815,737,10,11503,7283,15,9917,13569,6683,4357,3702,
2423,0,"Краснодарский край, р-н Каневской, ст-ца Каневская, ул Дружбы, д. 5 ",Частный,3,3,1700,1468,1927,500,3174,1168,2825,2825,800,1875,2109,3083,100.70
2424,0,"Краснодарский край, р-н Курганинский, ст-ца Темиргоевская, ул Октябрьская, д. 59 Б",Частный,,,,,,,192,1903,1,1,2,,962,,
2425,1,"Краснодарский край, г Сочи, с Волковка, пер Школьный, д. 0 ",Частный,1,1,2524,2595,2196,1090,6600,7303,7706,8265,6290,2485,2245,3366,
